11	Q0		193	1	0.998330569590226	docContent
11	Q0		173	2	0.9895515473023028	docContent
11	Q0		131	3	0.9887115821997644	docContent
11	Q0		128	4	0.9642118564698374	docContent
11	Q0		137	5	0.9621928001585741	docContent
11	Q0		103	6	0.9521280734333302	docContent
11	Q0		152	7	0.9330176584763864	docContent
11	Q0		179	8	0.9271353361153737	docContent
11	Q0		183	9	0.9210475084902278	docContent
11	Q0		145	10	0.9071817067157865	docContent
11	Q0		104	11	0.9071721326182952	docContent
11	Q0		165	12	0.8942086524537671	docContent
11	Q0		164	13	0.8868360283382892	docContent
11	Q0		149	14	0.8856204710745194	docContent
11	Q0		116	15	0.8768368407646132	docContent
11	Q0		111	16	0.8709564963677967	docContent
11	Q0		187	17	0.8348685123793655	docContent
11	Q0		159	18	0.8335151799918123	docContent
11	Q0		175	19	0.8314563540946442	docContent
11	Q0		113	20	0.8310365661559981	docContent
11	Q0		197	21	0.8229540452989632	docContent
11	Q0		198	22	0.821591963811741	docContent
11	Q0		176	23	0.8179994033946074	docContent
11	Q0		118	24	0.8030292180792444	docContent
11	Q0		140	25	0.7929668596223062	docContent
11	Q0		191	26	0.7912227345744961	docContent
11	Q0		132	27	0.7859078154681751	docContent
11	Q0		161	28	0.7801352705957456	docContent
11	Q0		156	29	0.7780899412183337	docContent
11	Q0		134	30	0.7468774841001167	docContent
11	Q0		124	31	0.7447822744514236	docContent
11	Q0		195	32	0.7444681133753418	docContent
11	Q0		115	33	0.7367710119096463	docContent
11	Q0		182	34	0.7362843744924219	docContent
11	Q0		102	35	0.7362583419959177	docContent
11	Q0		143	36	0.7313436489656345	docContent
11	Q0		138	37	0.727276906810537	docContent
11	Q0		121	38	0.7261706816526192	docContent
11	Q0		163	39	0.7233992454055063	docContent
11	Q0		125	40	0.7218293259185119	docContent
11	Q0		184	41	0.7119327145065456	docContent
11	Q0		189	42	0.703030523560181	docContent
11	Q0		114	43	0.7002441853563064	docContent
11	Q0		185	44	0.699965726466485	docContent
11	Q0		174	45	0.69961939932946	docContent
11	Q0		150	46	0.696438768525526	docContent
11	Q0		106	47	0.695954723083766	docContent
11	Q0		192	48	0.6955640888031415	docContent
11	Q0		142	49	0.6785095322785057	docContent
11	Q0		133	50	0.6750520842793525	docContent
11	Q0		126	51	0.6657461053120445	docContent
11	Q0		162	52	0.6655866810195724	docContent
11	Q0		135	53	0.6621192561005593	docContent
11	Q0		186	54	0.6505258589004301	docContent
11	Q0		151	55	0.6410263714296055	docContent
11	Q0		109	56	0.6325585167459652	docContent
11	Q0		117	57	0.627446912941378	docContent
11	Q0		136	58	0.6255326992321043	docContent
11	Q0		170	59	0.6125284735628145	docContent
11	Q0		199	60	0.6024599301769261	docContent
11	Q0		172	61	0.5999847669794807	docContent
11	Q0		112	62	0.5917535112553571	docContent
11	Q0		123	63	0.5841604584115174	docContent
11	Q0		204	64	0.57861697921151	docContent
11	Q0		141	65	0.5738430524289274	docContent
11	Q0		190	66	0.5732633595647089	docContent
11	Q0		180	67	0.5579167334624916	docContent
11	Q0		105	68	0.5430442745567473	docContent
11	Q0		200	69	0.5369826864811759	docContent
11	Q0		169	70	0.5366946020076651	docContent
11	Q0		101	71	0.5178307491545717	docContent
11	Q0		202	72	0.4974940577282762	docContent
11	Q0		139	73	0.49583719918124086	docContent
11	Q0		171	74	0.4875644820104427	docContent
11	Q0		147	75	0.4802846573519715	docContent
11	Q0		177	76	0.47984122576674554	docContent
11	Q0		153	77	0.4654656903759269	docContent
11	Q0		181	78	0.4629249313576106	docContent
11	Q0		166	79	0.45105047041198304	docContent
11	Q0		122	80	0.4495826834140541	docContent
11	Q0		178	81	0.4377975948843927	docContent
11	Q0		203	82	0.42418783241502944	docContent
11	Q0		194	83	0.4190733803138161	docContent
11	Q0		119	84	0.3483646882152245	docContent
11	Q0		167	85	0.3267845129636027	docContent
11	Q0		168	86	0.32061773653842124	docContent
11	Q0		160	87	0.31651328983505056	docContent
11	Q0		155	88	0.31136947896283484	docContent
11	Q0		127	89	0.3057816543727182	docContent
11	Q0		188	90	0.30223833266088723	docContent
11	Q0		157	91	0.26286256325063534	docContent
11	Q0		154	92	0.2278395099590138	docContent
11	Q0		196	93	0.21403973723493028	docContent
11	Q0		129	94	0.19778677284978638	docContent
11	Q0		146	95	0.17329398175694424	docContent
12	Q0		203	1	0.9759896581818661	docContent
12	Q0		127	2	0.9702629443093881	docContent
12	Q0		167	3	0.910592294983924	docContent
12	Q0		141	4	0.8926547007498254	docContent
12	Q0		171	5	0.877001393522655	docContent
12	Q0		151	6	0.8755532647260513	docContent
12	Q0		202	7	0.8728576833882381	docContent
12	Q0		184	8	0.8471235457043519	docContent
12	Q0		136	9	0.8301980506907101	docContent
12	Q0		146	10	0.8294487360577699	docContent
12	Q0		156	11	0.8153127858026669	docContent
12	Q0		112	12	0.743045477974788	docContent
12	Q0		194	13	0.7274470659632605	docContent
12	Q0		176	14	0.7149047303216614	docContent
12	Q0		142	15	0.6945813425578415	docContent
12	Q0		177	16	0.6790930153395761	docContent
12	Q0		111	17	0.6685145935065198	docContent
12	Q0		115	18	0.6677206318515267	docContent
12	Q0		122	19	0.6447033452000812	docContent
12	Q0		119	20	0.6344573642289933	docContent
12	Q0		113	21	0.6205065062629314	docContent
12	Q0		172	22	0.6203141466488794	docContent
12	Q0		196	23	0.612360062228977	docContent
12	Q0		154	24	0.6015616202547949	docContent
12	Q0		175	25	0.5908861344321329	docContent
12	Q0		133	26	0.5751010957505656	docContent
12	Q0		117	27	0.5637799667194379	docContent
12	Q0		104	28	0.5441528559932061	docContent
12	Q0		191	29	0.5348830896816336	docContent
12	Q0		109	30	0.5286803865420097	docContent
12	Q0		152	31	0.5207909047047729	docContent
12	Q0		145	32	0.5189001079667565	docContent
12	Q0		169	33	0.5177531451843475	docContent
12	Q0		155	34	0.5100569560914594	docContent
12	Q0		163	35	0.5099111788001767	docContent
12	Q0		168	36	0.5015013775660714	docContent
12	Q0		165	37	0.49984977108600526	docContent
12	Q0		197	38	0.489676052069069	docContent
12	Q0		124	39	0.47540573176985546	docContent
12	Q0		118	40	0.47113497884868455	docContent
12	Q0		182	41	0.4704797519891157	docContent
12	Q0		199	42	0.47004171347573553	docContent
12	Q0		123	43	0.4576947820040188	docContent
12	Q0		128	44	0.450137407684899	docContent
12	Q0		132	45	0.44269788764341755	docContent
12	Q0		137	46	0.43995226766728035	docContent
12	Q0		106	47	0.4258740161844743	docContent
12	Q0		200	48	0.4209323627305414	docContent
12	Q0		195	49	0.41086345778836453	docContent
12	Q0		173	50	0.4099555130274554	docContent
12	Q0		185	51	0.4050136344330398	docContent
12	Q0		138	52	0.3966584505234776	docContent
12	Q0		116	53	0.3948053485706623	docContent
12	Q0		183	54	0.39089623218397856	docContent
12	Q0		126	55	0.38660119551408434	docContent
12	Q0		162	56	0.3782818019994325	docContent
12	Q0		192	57	0.3773015694126311	docContent
12	Q0		131	58	0.37548091317105414	docContent
12	Q0		186	59	0.3740655339561473	docContent
12	Q0		114	60	0.3703914397773694	docContent
12	Q0		198	61	0.35439618644413845	docContent
12	Q0		164	62	0.34857522213427605	docContent
12	Q0		161	63	0.3442642461207691	docContent
12	Q0		193	64	0.340996141138944	docContent
12	Q0		125	65	0.3318598443312495	docContent
12	Q0		139	66	0.3230209717786725	docContent
12	Q0		149	67	0.3160642670582867	docContent
12	Q0		178	68	0.31500727932122563	docContent
12	Q0		166	69	0.31276344091896063	docContent
12	Q0		134	70	0.30969069588582415	docContent
12	Q0		135	71	0.3081761083803622	docContent
12	Q0		159	72	0.303437249583398	docContent
12	Q0		102	73	0.30261285114984215	docContent
12	Q0		147	74	0.2970787823449875	docContent
12	Q0		157	75	0.2782150749427691	docContent
12	Q0		179	76	0.27543382732470895	docContent
12	Q0		143	77	0.27490044193499386	docContent
12	Q0		140	78	0.2710816279162958	docContent
12	Q0		153	79	0.25195472703408167	docContent
12	Q0		121	80	0.24056431768083417	docContent
12	Q0		150	81	0.223283212972679	docContent
12	Q0		103	82	0.2095272886239851	docContent
12	Q0		187	83	0.20360239359337035	docContent
12	Q0		190	84	0.20337046610572107	docContent
12	Q0		101	85	0.2021301096556067	docContent
12	Q0		181	86	0.1863663197080531	docContent
12	Q0		160	87	0.18419920389662614	docContent
12	Q0		204	88	0.1639992567990151	docContent
12	Q0		188	89	0.1629531020949029	docContent
12	Q0		189	90	0.15681748322085043	docContent
12	Q0		174	91	0.1484009239759403	docContent
12	Q0		105	92	0.1273351042345681	docContent
12	Q0		129	93	0.122062384016585	docContent
12	Q0		170	94	0.11522580143957396	docContent
12	Q0		180	95	0.08828508226198406	docContent
13	Q0		200	1	0.962624591634762	docContent
13	Q0		169	2	0.9522499756030918	docContent
13	Q0		154	3	0.9437755891528938	docContent
13	Q0		157	4	0.9363418529365104	docContent
